ID,CURR_AGE,GENDER,ANN_INCOME,DT_MAINT
43462D22LT,36,M,1458071,43238
44120R05XS,40,F,1477956,43323
60701W18ZJ,27,M,1252147,43616
86680A30BZ,30,M,1130307,43154
69355S41WB,56,M,1355144,43255
86794C40NP,38,F,1396683,43518
41638Z22PT,39,F,1550860,42957
00453S44HV,59,M,1018222,43568
09259H65XD,62,F,1124387,43229
14562V37VA,31,M,1307302,43395
26958U35VF,55,M,1850470,42855
09777I60FW,55,M,861687,43599
47712J93QG,36,F,1286377,42924
73489G43QC,33,M,1470481,43230
95719R67NX,53,M,384313,43350
96935U25KK,32,F,511571,43113
06404T28FD,32,M,659072,43561
57049I21NI,30,F,900569,43076
49226J52ZT,48,F,806448,43224
45770I29KN,40,M,1325879,42749
09013M77QZ,55,M,1294622,43250
20543S84TI,39,F,936464,43169
87075A21OK,51,M,412093,43153
06399N28HV,58,F,360110,43644
48754O72XH,61,M,861533,43516
30804N94HY,53,F,1100287,43593
38817I87UU,51,M,1466740,43394
89041N97DW,58,F,1099340,43191
51218V74XZ,48,F,1230968,43323
93029B77QY,43,M,1854285,43361
55356X12DC,45,M,1007479,43230
41588V79YT,36,M,1482070,43246
62289Z61RA,25,F,1160992,43468
96645S94SO,63,M,677102,43435
07051P81MH,56,M,581256,42752
76769W59MZ,29,F,1182311,43380
84562M76FT,40,M,1513297,43617
45763F63WM,50,F,887554,43217
53765N17EZ,59,F,1861590,43190
13032R52AG,55,F,405046,43103
74542X29PU,37,M,1282298,43355
59854Y73PN,44,F,943865,43398
78731O66HX,55,F,1691385,43190
96973P26BI,25,F,759218,43308
23023A51WZ,63,F,971469,43379
99891X93WV,61,F,1238948,43215
51974A20VL,50,M,1223312,43270
79550L22BY,45,M,1142219,43277
97478S59VW,29,F,1116563,43068
24990Q87UG,29,M,709980,43500
87806K33RF,51,M,1977896,43149
38197Q34EK,44,M,1474203,43279
78085U36GB,40,F,1010002,43172
86631C81JH,41,F,1178973,43201
20104U19VP,29,F,725067,43515
60321V84VB,55,F,1418309,43210
20209G87JR,52,F,1037901,43176
16764K77OC,47,F,1399728,43576
30755Z27ZX,54,F,1745609,42678
45272R80LG,35,M,774340,43215
18805Z67BN,53,M,746049,43134
34911J97ZV,31,M,1239906,43327
52566T80VF,50,M,1131706,43295
88916I38FK,50,M,1926812,43102
48542U93DY,30,F,523333,43571
15750J78CJ,48,M,1169151,43592
02134B06VS,59,M,793985,42959
09919N91GM,31,M,674652,43364
69359P25AC,49,F,920827,43135
64844J67TS,61,F,1740650,43207
96957P09LL,29,F,1100195,43117
20330U45IU,34,M,913423,43600
79350S14ZV,36,M,1189313,43221
89816U25PW,25,M,1342694,43211
70495P96PJ,40,M,898808,43346
81909T57KU,53,F,794370,42791
73999U68CS,40,M,870094,43537
66273P91ZP,45,M,990631,43291
95627B26DI,36,M,824386,43521
19113H09WR,39,F,906202,42830
20646F83WL,37,F,1448134,43273
95793Q53FJ,35,M,941100,42719
88144I50FL,57,F,336583,43128
86429N59XO,45,F,1065863,43244
43894P88TG,30,F,1038047,43589
18763K81SC,38,M,817933,43225
63278O56UI,27,F,793184,43279
62220O42GE,55,M,312434,42824
54895H08RP,30,F,1184093,43019
20199R73NF,43,M,1968659,43281
11918F97JV,29,M,1005070,42649
08156Z93FS,48,F,1575772,43446
63944L78QO,28,F,1015002,43644
27274Z51BG,53,F,903677,43435
59930O96RD,37,M,1733953,43398
82166X87YH,31,M,1261597,42906
64589W46NI,56,F,922581,43397
54127W67UR,64,F,685358,42803
44456B41PV,49,F,932008,43241
43779B05IP,55,M,1863017,42970
52419I42JR,38,M,1530876,43295
59679K75JE,29,F,1135272,43631
68590K86ZU,28,F,903338,43549
79196Q37OE,63,F,1073450,42666
48522X26QK,41,F,1316184,43326
46205H09JL,56,F,684049,43229
08854E33PX,43,M,1259803,43488
62978J71QB,49,M,1023545,43272
35476I98ZI,52,M,1727873,43048
03975G40YE,39,F,1458994,43443
09817X27AA,44,M,1599471,43336
96196S66XM,54,F,848694,42736
72058A44BA,50,F,1329655,42638
61277U36XI,44,M,1532258,43446
42619T80TE,39,F,1348134,43361
30859J87TD,58,F,1886962,43605
36431X40GZ,54,M,824687,43331
66044Q21YF,45,M,1481542,43201
74984J45YK,51,F,666045,43579
61560U72LC,60,F,1238046,43439
99762W60PY,41,F,916335,43552
84035O84TU,57,M,1241177,43413
11509C71NJ,36,M,1076496,42758
13707M89OU,50,F,1496366,43572
86039X98DX,25,F,504170,43245
85741A90DC,29,M,1335363,43634
28591Z61LP,52,M,1153145,42703
81585I02EO,47,F,1526707,43174
44200V99BZ,59,M,1875517,42837
86724J21OR,27,M,1246279,43601
83280T10GN,45,F,1502132,43341
07478K76FF,58,M,1450658,43563
17218L96RC,30,F,591753,43341
56248Z67HK,40,F,1035590,43379
28450Z09QY,43,F,879531,42791
16471U10VC,31,F,774563,43500
61519X23GF,34,M,709041,42929
60726F37EG,46,M,1051839,42739
86180K87HL,44,F,1376201,43459
19986G45IF,26,M,714297,42638
76705B18IH,48,M,1058664,43255
89358X39AY,63,F,1136047,43221
70483I94CJ,64,M,770301,42861
33801Y48CM,61,M,1659464,42780
89141J08DJ,30,F,1033769,42657
06632D53VH,64,F,1855613,43487
52101N41CV,29,M,1035207,43585
14296G00IP,54,F,1448904,43547
01886U98GV,60,F,1715658,43062
77270Y43VW,60,F,1861915,43383
97341E96QX,39,M,1360861,43287
85863P37ZG,62,F,770633,43607
98523Z02SY,62,F,1544479,43024
67632O67YX,31,F,554747,43459
71238Q39WY,48,M,1193860,43528
66307K80QF,64,M,1510343,43626
84456M25AF,25,F,676915,43435
55559C65ON,40,M,837007,43351
79048Q82BZ,28,M,1486779,43396
07054N90RE,37,M,1299890,43428
80240I08WH,48,M,1073906,43277
75097B61CG,50,F,1202076,42765
63044M93VL,48,F,1456405,43284
31451F43EF,41,F,1074483,43309
92782U89MY,31,M,1211443,43355
25382Q61XI,25,M,993252,43206
22968Z23MW,61,M,888381,42637
14106X84YW,39,M,1465144,43349
84294H84KV,47,F,926460,43485
93012R93YQ,29,F,973601,43346
56725C64VT,59,M,879286,43441
95640C97FO,57,M,1544591,43047
71014E22WL,49,M,1567377,43480
41903P21HC,58,M,1815169,42782
84867S16KB,44,M,1320567,43156
50291T12KD,45,F,1503814,43416
05311V48AL,56,M,933302,43638
18852C82NI,54,F,1940415,43362
46974V06YZ,49,M,1214453,42911
59614O07LW,27,F,1174912,43495
62678G65AP,32,F,1124684,43284
36234Y41VV,59,M,531158,43268
24013U56UJ,25,F,1187390,43613
29729P96XD,61,F,1309330,43643
73986H00AE,43,F,1412228,42852
20996R43PA,52,M,1867072,43277
65730N96SN,26,F,846393,43137
79202J53KD,55,M,867740,43584
25217I98PE,57,M,1676389,43465
13375B89BI,65,F,1072316,43328
78651K72IX,40,M,1035433,42992
90902X54FY,60,M,859992,43378
60286Z53TW,38,M,1397261,42858
42785Z31MP,62,M,1767793,43398
35176N11PH,40,M,953234,43290
64870J37UJ,58,M,1842835,43465
46783A93NQ,34,M,1310143,43167
74823G07CF,26,M,701775,43309
59186D52KV,57,M,762714,43178
89744V92FT,32,M,815614,43624
51997I79QI,47,M,880245,43357
75447P21NU,60,F,629964,43483
67486P42FE,30,M,827803,43429
10257T19SN,50,M,1620065,43147
36777B75AY,25,M,1340151,42870
18111K84HC,35,F,731767,43580
39603Q39QF,26,F,949606,43253
08721T71CM,53,M,1565095,43182
33367G37QV,32,M,1499676,43342
18135F19PS,37,F,876327,43139
76943C48XC,43,M,1405856,43290
45208I46CZ,42,F,914874,43336
28684C78TF,38,F,1479629,43293
80117R97SB,41,F,1212995,43008
92006V21TB,38,F,1204692,43103
60058T21WQ,56,M,1535829,43166
06018I76NP,36,F,828055,43227
71421W42FO,32,F,900203,43198
25846M34GP,30,M,1053509,43609
90578U45UA,35,M,936328,43580
09643R97DU,37,M,1822031,42744
51982E21RG,31,M,801412,43637
17964W46WB,52,F,1290372,43481
79074I81TE,51,M,1939192,42758
37017R02CP,43,M,1322341,43583
80441F01MJ,31,F,921872,43256
14137Y99DF,27,M,1176893,43193
94787V29YD,37,M,1551158,43509
82144G37EC,32,M,984167,43302
63986U94KC,64,M,1225988,43186
51716M37LX,58,F,1500018,43521
48587E95IN,37,F,1154178,43551
41724E83DY,42,M,1378991,43279
57586F12XH,57,M,1304031,43243
21279W09SN,35,F,893486,43247
14717Y56LJ,46,F,910629,43474
10394J37UJ,59,M,774493,43551
38211Z98SY,28,M,810245,43246
44279T07VE,38,M,1899049,43589
82394R08SP,37,F,1118254,43188
14699W02FS,57,F,1096620,43552
29787M54FZ,53,M,766340,42867
11419R06UA,32,F,718826,43613
28886S67ZV,62,M,310224,43439
72763E23KD,25,F,1194275,42702
36987L50VG,41,M,1225015,43226
08935O16EJ,54,F,1561313,43208
31814D22OO,61,M,1667197,43636
48130D80QI,54,M,965168,43282
29369N87UB,62,F,475138,43261
47083W08LI,42,F,872728,43576
61244A47NR,48,F,1353807,43263
67779B30QZ,52,F,564907,43620
87903N84SG,31,F,1128145,43372
38608Q29BQ,57,M,833804,43584
88668R29AI,47,F,1059652,43384
47719A42NX,26,F,681368,42720
62039I21WW,37,F,1292877,43475
71855F25TR,30,F,907914,43117
05305X24KL,50,M,1444112,43157
65535C85YE,61,F,1796908,43626
73831S68WV,55,M,553070,43111
82119N57UC,41,F,1220553,43396
33764J45GK,40,M,868985,42784
16610O20ND,55,F,1800595,43171
54342G25QR,32,F,568606,43522
40335V61PV,58,F,1546960,43115
12677I91UB,46,F,1091173,43600
24214D62GO,62,M,1246650,43446
74230P83MX,36,F,1423532,43154
51423J88YT,52,F,1923877,43621
61121X42NF,43,F,1482238,43440
85406T00HA,44,F,1172757,43312
92200M71VE,60,M,1070574,43318
73335F48PE,65,F,1679825,43501
69621N16CZ,59,F,704456,43567
59403W74RY,62,F,898635,43403
07636T44OQ,31,M,1416033,43278
26802P03AX,44,M,1186400,43593
17354R12JB,58,F,1493740,43233
83974E23UM,59,F,1374998,43362
82518C64WT,46,M,964455,43226
04048R14NU,31,F,926668,43033
54379P90WF,30,M,876994,43289
87756M31ML,64,M,1150700,42939
70227C43JB,38,F,1359269,43405
15725M73XD,52,F,1833349,43313
19050O48UB,51,F,725276,43184
42416A31RW,59,M,1004906,42713
19972Z65RN,63,F,418763,43546
97372M20OV,25,M,768387,43216
18029W36AD,41,F,1326007,43364
57281P34CD,25,M,654416,43178
29890A49HS,45,F,1532842,43152
74034M90KW,57,F,1181072,43459
51696D84XQ,37,F,875287,42767
70065S68GH,30,F,749265,42749
05338Z75DP,52,M,1015021,43225
07640X02FV,35,M,1144689,43408
37551M77SR,55,F,583781,43560
34670Q01FU,50,F,1052238,42861
33379H73BX,26,M,872710,43558
29040R34IM,55,F,1190759,43630
96032D76PB,31,F,641183,43590
36939Y46ST,42,M,1055775,43586
79796C61CC,59,F,741492,43429
26684J82RQ,51,F,936626,43452
71505K62QC,61,F,1912348,43639
48298S17ZE,64,M,849764,43188
49626F39SZ,64,M,332485,43321
24582L68UU,25,F,1108800,43527
02451R08VT,25,M,1188200,43169
39479T44JW,31,F,778844,43279
43993K72ZL,63,M,1699202,43345
98949P44UZ,26,F,836665,43646
87225O37KI,64,F,510047,43058
06070Q13SU,28,M,1406838,43185
60498W35XV,28,F,850959,43557
34877F65TU,37,F,1246881,43492
14895W65LP,50,F,1486181,43263
87276A00IS,57,M,413660,43240
70941G31KT,62,F,918345,43562
65711X84HV,55,F,1563952,43544
49895U87NA,25,F,549954,43212
40357G30KT,34,M,685810,42841
63578C34WX,50,M,836618,43601
32087K42MA,38,M,1853575,43324
46113M49BO,44,M,1139829,43336
76073Z53XD,38,M,853331,43461
53540R11QY,61,F,1735706,43212
88486N29BH,57,M,536217,43602
48659B39VA,47,F,1598423,43603
06867O30JU,52,F,759131,43412
80289C69DO,49,F,1140035,43166
74169W21AB,40,M,1180075,43460
57498D95VC,45,F,1544130,43491
62805A97SM,44,M,1678790,43483
65344P88HG,48,M,1276135,43281
76088B37YP,41,M,1399190,43401
76628W33ZU,48,M,1228316,42869
72914R45XR,28,M,1097564,43224
12663O86CC,34,F,756182,43339
95992E69YL,28,M,732165,43165
73305X24ST,46,M,1826073,42982
20270A99MP,39,M,1891601,42838
37587B03OL,28,M,741714,43252
79673D65MQ,49,F,910013,43393
98411D15PK,61,M,948964,43288
06218O16FT,31,M,819082,43470
99192B75DN,30,M,1391928,43204
21543I25VQ,55,F,1992945,43428
08420T26SR,64,F,1808191,43559
91224E60OL,25,F,1143022,42695
16054P54NQ,63,M,1739104,43250
26656D59YK,29,F,734898,42707
81973R78KP,34,F,1105960,43428
94278J44FY,39,M,993617,43175
56198E92QT,46,F,1420665,43543
80776B90MC,42,M,1280089,43205
92246L13LC,64,F,1264581,43234
34491L94CE,40,F,1199275,43643
90568N27OS,41,F,941494,42650
77791J11HP,47,F,1271706,43450
23877Y43ID,64,F,1003967,43386
47247R92PV,48,M,880872,42971
88736N75EQ,46,F,1217297,43317
83267Q68LS,61,M,1985225,43603
85056M76OV,58,F,395611,43594
97961L55GI,37,F,853483,42900
21277F92UR,57,M,1989969,43296
59178M92GJ,42,F,1023386,43492
00225K13CA,36,F,1072271,43183
42625A44JY,29,M,1059637,42920
26184Z32PB,32,M,935011,43321
43704Q59LC,30,M,1344581,43388
35784E17WE,35,M,1452161,43454
40209P17XC,44,F,1079085,43046
23415Z44CY,37,M,922374,43229
96943W61HE,55,M,318904,43543
13965U79DE,34,M,1141990,43263
19599H40UB,36,M,1040564,42994
41467W26SM,56,M,1049471,43577
68096B86RR,27,F,565976,43411
89220W39ZW,38,F,1477763,43627
74838H27BV,57,M,305064,43185
15634N88ST,37,F,1102217,42741
05436A45AL,27,F,742990,43353
20709Q62OU,41,F,1466650,43633
08616M12KQ,36,M,1857363,43575
90535T32SP,41,M,1074780,43491
91087B94VT,56,M,1129224,43058
34571D60VN,40,F,1498003,43398
75142L12VR,28,F,598506,43624
84029F84NX,61,M,1293546,43394
85022N79ZB,33,M,1322003,43288
97003Q18WV,33,M,960600,43494
95440V86HH,61,M,1650563,42940
09087Q11PN,28,M,1017167,43224
22668O37XO,54,F,1975481,43398
77856Z36SS,34,F,611793,43186
93312Q94BQ,59,M,1370569,43362
01931D63KQ,48,M,1851883,43470
49639G52ZV,27,F,1186854,43249
78022U89GB,48,M,1442953,42965
52634W25MW,28,M,1150203,43536
11341I91WX,26,F,564414,43591
16663A78TX,38,M,1849247,43493
42036S60RR,32,F,537761,43517
70758L68OI,35,M,1047065,43007
22056J13LH,61,F,324499,43208
47968W25WF,52,M,1923614,43244
50272V50EG,64,M,1166100,43589
29512N47SI,30,F,661458,43248
42786U65KO,52,M,1388288,43268
50720D45GS,59,F,524641,43333
03672E76NH,33,M,1025256,43213
37394H74QM,63,F,1367924,43200
24938I84NL,52,F,1866643,43638
29680C32YQ,30,F,643167,43149
06879M17KE,63,F,1623233,42812
34092F49XI,59,F,422805,43327
32414R37IT,36,F,1308198,43256
12286L89QS,34,M,659064,43311
12247E20DR,56,F,1890670,43337
37578F35BR,39,F,1409175,43198
57770E28BR,49,F,1552579,43259
08200E40BR,47,F,1297622,43226
39067K59XW,50,M,1954318,42631
45818T01RC,35,M,1197582,43103
89332T27QF,61,F,1896407,43534
15881X56TY,45,F,1082916,43336
03029N52AL,61,M,1522188,43522
94227N49BI,35,M,1490342,43321
17528J98UA,64,F,726617,43538
93486G28MH,62,F,420083,43184
80634Z73XX,27,M,1110779,43278
63068U07LP,35,M,788277,43534
79107A33HC,25,F,551644,43639
47946K99OB,27,F,1072359,43416
11084W70YV,61,F,922737,43220
88231P94XC,36,M,1438510,43224
92594H74LR,45,F,1295536,43000
18424L30BK,28,M,1235977,42727
22636N14QN,30,F,660987,43545
96176R26UX,49,M,1204376,43478
19077J21QN,47,M,1843914,43467
47319M71GZ,64,M,1144195,43090
52091X00MO,40,F,1324352,43369
03422O27ZQ,61,F,1913754,42753
48294X17AG,45,F,1077975,43579
66821B77RZ,40,M,844549,42678
07652W76YM,40,F,1070764,43476
33534R02LG,25,M,1273685,42648
10586Y13TV,41,M,1874866,43243
35132Z80LD,65,F,486363,43151
39703K52BN,63,F,1107894,43182
01992F27SZ,46,F,1076674,43272
21713N78JQ,45,M,1070619,43444
54231Z99UN,50,F,986552,43332
82625H56SY,27,M,763847,42980
79092E76SD,54,M,928865,43592
92360T67RX,65,F,382494,43393
15991Q70LN,32,M,842445,43490
32456D63OP,57,M,1937420,43164
64515P84MZ,31,M,1098323,43347
57688Z76BI,54,M,345288,43582
87269K51QI,43,M,1835524,43345
63529T98QB,64,M,1949189,43389
96853N56UW,51,M,479837,43482
10704I05JT,64,M,390741,42797
02094K34MC,43,M,1261929,42967
94352E37NJ,56,F,1753591,43490
43540A43EB,44,M,1770068,43518
13870A68WB,35,F,640718,43519
54358G83MX,36,M,1163126,43352
47064U58CM,39,F,827228,43484
79683H14IB,39,F,1073931,43340
23240R04BT,33,F,798810,43375
04781R63PR,34,M,1299144,43370
29459P67KL,27,F,518883,43390
22701F19GM,57,M,419492,43240
00410O57UT,62,F,1055126,42780
74005D46SH,32,F,1193456,43170
67479Q40QW,62,F,753026,43161
28724P91TI,39,F,1339499,43098
19181X15KL,28,F,945763,43304
15012E24RY,45,F,1052301,43172
25614R85XQ,47,F,880185,43346
28208P12SM,45,F,1276422,43135
27715S74YL,61,M,861721,43224
34965Q04XG,49,M,1339498,43345
64536E97SP,48,F,1355991,43232
42679R62CJ,38,M,1768582,42853
94210Q69SH,50,F,1593052,43623
57405X21CM,34,F,1186371,42674
01613M91VJ,26,F,836439,42992
71709W69CY,32,F,902333,42990
87684H62FB,44,F,1044319,43530
18574Q24SO,52,M,852121,43422
35933N24CK,42,F,1444551,43188
99351V09IE,39,F,1488743,43279
50418I31BI,39,F,1121168,43334
34126U27QP,27,M,706537,43553
83624Q23YW,31,M,925677,43148
05411X72YU,48,M,956803,43341
83721X00FU,31,F,1188711,43137
51885W57JM,35,F,702417,43166
06095D31JG,35,M,753048,43189
63691N70UU,46,M,982175,43267
82080S69KZ,25,F,1184490,43487
75727S06JP,64,F,1779697,43192
48669M41TD,37,M,948811,43030
49396I48QP,36,M,1702427,43643
29514Z89EH,49,M,1211809,43253
39667O68OW,40,F,853380,43049
12379U09AB,62,M,593030,42858
24049S30EH,61,M,1493493,43541
13727M45DD,64,F,534431,43426
44298H59ZJ,45,M,1994227,43527
84771L49WY,47,M,1719493,43395
08292L90MC,37,M,992653,43381
12743Y33CA,62,M,464260,42731
69627I83ZX,42,F,1452885,43020
35074E33QI,63,F,1520670,43537
13865X67JZ,39,M,1236131,43260
13239D12OZ,55,F,1624345,43258
59957V76MF,55,M,1438895,43157
12118L38ZQ,56,M,1584960,43304
53839U08TG,64,F,1092872,43600
84807W46ED,26,F,979681,43351
64694Q96CY,49,F,1186104,43309
14052T09TG,48,F,1557900,42841
91250O29PN,58,F,499448,42727
04690A92EC,27,M,645339,43159
62688I99FK,31,F,976602,43167
80456B05WB,57,F,1384509,43518
08375W44VF,32,M,1153120,42775
86471K74IF,37,M,1348902,42668
20554U75KS,54,M,1982028,43152
93816G56BE,52,M,1166512,43214
05021L99CD,37,F,1091755,43259
31670X82SU,55,M,639371,43241
88605R87MW,44,F,1207700,42967
14978V18SE,36,F,1404111,43272
05265J23ET,28,F,1032963,43269
86623I88TF,34,F,895466,42719
60470W77QJ,41,M,1977659,43613
96351C35XH,39,M,1688873,43082
17778B66SL,30,M,845314,43183
66999Z92HG,58,F,1320533,43062
54406V50NM,31,F,938120,43541
93814F66FB,26,M,1146161,43608
85432P03AD,45,M,1954639,43418
79661C20VB,36,M,1626934,43376
73044Y21CU,38,M,1965018,43345
24668M50UM,50,M,1356551,43516
27030V35OY,42,F,1498338,43324
49276H64PQ,29,M,611454,43306
92057E50BS,31,M,958743,43294
33653E05PE,57,F,484989,43571
09202C20HC,47,F,1536908,43093
13805K60EO,28,F,702385,43482
32761O92UC,30,F,519847,43351
89368Y27AB,45,M,1752342,43642
31286U06UZ,53,M,543471,43239
21913V25IS,26,M,1109329,43393
13414R26BP,39,M,1743628,43322
57096C62TP,48,F,1084726,43289
41094V22YP,60,M,1863363,43440
64289Z21NR,27,M,1221614,42881
88521A15RM,31,M,653743,43551
34070B23GJ,37,M,1653138,43546
65926P58PE,46,M,1285677,43548
21207W63GV,34,M,1063526,43514
69443S17ZA,60,M,1036710,43277
28265W10JT,46,F,1269889,43378
83334S17FG,25,F,1058131,43195
67108S33RI,50,F,1100052,43536
25435T71FA,53,F,895545,43547
80271U72ZZ,49,F,1369721,43514
75447S01ZB,35,F,1043707,43179
12463W94BP,52,F,1288224,43411
09147Y91XU,45,M,1936815,43212
54136S74AM,40,F,1483114,43428
90164D46GY,25,M,917924,43071
00680G33NT,65,M,1003725,43492
29118H68CD,42,M,1382135,43538
94938A42KF,42,F,1349797,43423
31019R94FX,53,M,1288881,42976
73608F31EG,47,M,1449780,43586
03818Q05NU,52,M,1585521,42656
19835K48AQ,60,F,554227,43514
36467U16LE,42,M,1192606,42925
13216E63JU,45,F,824721,43367
65140P22PD,62,F,1121197,43477
11386C48QY,49,M,1236063,43522
23843I15WJ,51,F,1355114,43509
29422H54SL,32,M,807430,43247
24411L88IG,49,F,1273469,43502
43821Q64FU,27,M,1124535,43331
64342R16RQ,42,F,1433602,43134
48244Q90VD,64,F,785751,43204
47782Z90VT,45,F,1191766,43498
51076Y93MH,51,F,1743750,43309
58440Q20TO,52,M,516575,43347
21512V40LV,48,F,887840,42844
16908T80HL,63,F,640637,43373
05838R07XN,52,F,791851,43621
45168W33LP,40,M,812332,43485
09709S72MQ,33,M,685283,43390
78444U07RA,59,F,1415414,43335
57545O89PJ,60,F,866457,43579
91011X62WM,43,M,1908090,43441
94500K79YJ,50,M,1147422,43345
01437T54MT,26,F,547806,42928
13253F75DJ,30,F,1085126,43567
47974E10LT,29,M,787398,42990
19476Z10HZ,30,F,664547,43522
39653M53XR,41,F,1179523,43257
80819P32HM,30,M,1072312,43375
93555J04GK,62,M,565030,43258
56130B53OD,31,M,1260232,43629
58062U22ZG,43,M,1073157,43573
57866M73PX,60,F,836633,42719
82180Q65ED,30,M,822787,43184
16325X14CO,48,F,1441076,43154
58154O18NH,46,M,1039721,43444
99975M59CY,53,F,752573,43486
57777C98BR,64,M,1560836,43469
70988B57NU,46,F,1453158,42998
29879D47GH,43,F,921465,43497
85627O49MN,26,M,870979,43536
13688G61JE,55,F,1381223,43476
25161I54CN,38,F,951867,43383
12131Y45VC,46,F,840038,43116
63229L20MM,47,F,1054211,43594
52333M83TU,28,F,994987,43569
92805O17LK,29,M,1034720,43583
15814J67BN,26,M,810691,43189
52215Y94JC,42,M,1610840,43393
53126R37SX,64,M,355672,43100
09051O58NF,46,F,929500,43410
79685L92LK,49,F,1047006,43164
08352H66OT,60,M,762803,43329
90463V10DL,58,M,1460904,43286
00237T42RL,25,M,979360,43537
61835R62VS,36,M,1614466,43496
32120M27RC,25,M,949551,43253
82651R18YN,37,M,1976313,43072
88738W84JP,54,F,1689077,43476
75544U08LV,32,F,569797,43364
87794N77JN,65,F,702984,43499
98339E16CE,30,M,833096,42699
17170O18ZI,64,F,717787,43469
37089I47HZ,35,M,1143749,43029
60281Z94ZN,46,F,914547,43239
14629U31YL,65,F,1944298,43410
37584E47KT,54,F,302719,43175
24984W36IK,65,M,562359,43558
83684C41IV,42,F,1264928,43493
09117V62DV,56,F,1146030,42775
61199W99MD,36,F,844120,42969
84073O69NV,56,M,517323,42986
39746R77KL,42,F,1462275,42696
17284A33CO,60,F,1770803,43196
24669R04MX,60,F,1620531,43437
40035E40DK,26,F,800686,43566
34326P20HP,26,F,1088573,43267
70667N47RL,40,M,1131385,43329
60603Q40MH,28,F,1027595,43377
15484H69TL,27,F,1004826,43351
14315K37XX,61,F,887257,43214
97997W39BS,38,M,1809314,43560
97764J02FG,56,F,571334,43325
66069F62RL,48,M,1865544,43379
26742Z63OG,45,F,1347306,43517
10904O50WF,51,M,1465306,43467
37785K70HH,28,M,1011705,43402
98733G93HV,60,F,1928265,42680
31530G10FP,63,F,958758,43557
70185Q94NA,50,F,1342964,43524
19341X04ZZ,48,F,868026,43168
58643O25ID,29,M,1042991,42857
27581T19XD,59,M,1372559,42727
29022H84ZG,54,M,991686,43582
95063E01XY,35,F,984177,43305
70296N24DZ,47,M,1459285,43363
45876L60AK,31,M,909462,43606
35952D30TE,41,F,1521328,43337
33130M13SS,41,F,907826,43080
26136J69SP,27,F,795763,43539
33220T73VD,63,F,385444,43515
11720E17MC,62,M,1305170,43537
38451V10LR,26,F,1176205,43607
10189N91PZ,59,F,798039,43402
07554K56RY,42,M,1613446,43609
30953J34DA,47,M,1713795,43638
13728X90AO,35,F,1110267,43314
21147M94VF,57,M,1584145,42747
17056Z44BQ,30,M,1239419,43272
32295N49MB,58,M,1815697,43424
64023X72QN,33,M,886104,43192
78058Z72PB,62,M,881459,43615
73979S81YI,47,F,1338686,43439
45860L28GJ,63,M,300033,43321
94593S94TL,32,M,1442380,43329
25223O17LG,56,M,1296496,43201
38131C65BW,58,M,1824629,43147
97750Z60VR,39,M,1514764,43554
55815J28SF,37,M,1164368,43151
57475N75ZY,62,M,956793,42911
16346V61SH,41,F,1527977,43644
82333S82PU,43,M,1350774,43251
65684Y35RO,27,M,1065716,43148
96888B06BN,55,M,1195397,43605
69199K56NL,48,M,1847670,43255
67822Y77AF,26,F,801935,42778
51496H83VU,46,M,1991723,43382
93453V16LH,35,M,854707,43609
08096T26BE,58,F,507435,43479
83054B69NH,33,F,1158356,43437
04196P69EK,63,M,1861245,43212
07138G34MQ,37,F,844935,43259
23574P99UO,38,M,1958002,42802
65222I64IV,65,F,930733,43141
99796V50VV,54,F,1697519,43527
84734Y76VG,57,F,1277256,43018
73418Z33MM,31,M,910880,43237
74963Y81JM,49,F,865784,42944
35260B87CP,38,M,1200257,43241
82886H37VK,33,F,691373,43484
96866Z40GH,40,M,1198724,43460
84901C72ML,49,F,1056738,43147
62251O15EV,62,M,1490839,43394
45837Z26UU,36,M,1559918,43248
16237U16KQ,63,F,687518,43213
64458P78QD,61,M,1131597,43502
70863H98TJ,47,F,1536295,43468
65779Z26RV,25,M,1320490,43594
